team_a,team_b,is_knockout,neutral_venue,elo_diff,elo_official_diff,fifa_rank_diff,form5_win_rate_diff,form10_win_rate_diff,form10_gd_diff,form10_gf_diff,avg_overall_diff,max_overall_diff,market_value_diff,avg_market_value_diff,h2h_played,h2h_win_rate_a,h2h_wc_played,h2h_wc_win_rate_a,shootout_win_rate_a,shootout_win_rate_b,shootout_win_rate_diff,avg_caps_diff,elo_a,elo_b,fifa_rank_a,fifa_rank_b,avg_overall_a,avg_overall_b,form10_wr_a,form10_wr_b,strength_score_a,strength_score_b,strength_score_diff,target,home_score,away_score,match_date,tournament
Peru,Denmark,0,1,-134.5,-134.5,-10,-0.4,-0.3,-1.8,-2.1,-7.0,-8.0,0.0,0.0,0,0.333,0,0.333,0.4,0.286,0.114,0.0,1739.2,1873.7,31,21,72.3,79.3,0.2,0.5,0.4874,0.5993,-0.112,0,0,1,2018-06-16,FIFA World Cup
Croatia,Nigeria,0,1,-13.1,0.1,27,0.2,0.1,0.4,0.6,1.1,-3.0,387300000.0,14896154.0,0,0.333,0,0.333,0.636,0.588,0.048,45.2,1926.8,1939.9,11,38,80.3,79.2,0.8,0.7,0.7366,0.6596,0.077,2,2,0,2018-06-16,FIFA World Cup
Costa Rica,Serbia,0,1,-2.7,-2.7,-20,-0.2,-0.1,0.8,0.8,-12.5,-13.0,0.0,0.0,0,0.333,0,0.333,0.2,0.333,-0.133,0.0,1750.0,1752.7,52,32,67.0,79.5,0.4,0.5,0.5273,0.5805,-0.0532,0,0,1,2018-06-17,FIFA World Cup
Germany,Mexico,0,1,72.5,160.0,4,0.4,0.1,1.0,1.5,11.1,9.0,755150000.0,29044231.0,11,0.455,3,0.667,0.75,0.5,0.25,-14.5,2032.2,1959.7,10,14,84.8,73.7,0.7,0.6,0.813,0.6511,0.1619,0,0,1,2018-06-17,FIFA World Cup
Brazil,Switzerland,0,1,104.1,170.0,13,0.0,-0.1,-0.8,-0.8,5.1,2.0,595700000.0,22911538.0,8,0.375,1,0.0,0.562,0.25,0.312,-8.3,2080.1,1976.0,6,19,85.3,80.2,0.5,0.6,0.7692,0.6869,0.0823,1,1,1,2018-06-17,FIFA World Cup
Sweden,South Korea,0,1,-27.1,15.0,-3,0.0,-0.2,-1.3,-0.1,3.3,3.0,267025000.0,10270192.0,3,0.333,0,0.333,0.667,0.6,0.067,-17.0,1739.3,1766.4,25,22,79.1,75.8,0.3,0.5,0.5816,0.593,-0.0114,2,1,0,2018-06-18,FIFA World Cup
Belgium,Panama,0,1,150.2,270.0,25,0.0,0.0,1.4,1.6,14.4,13.0,512925000.0,19727885.0,0,0.333,0,0.333,1.0,0.714,0.286,-17.5,1839.8,1689.6,9,34,82.7,68.3,0.5,0.5,0.6745,0.5502,0.1243,2,3,0,2018-06-18,FIFA World Cup
Tunisia,England,0,1,-575.2,-340.0,-41,-0.8,-0.4,-1.8,-0.5,-13.5,-10.0,-1292200000.0,-49700000.0,2,0.0,1,0.0,0.538,0.333,0.205,-9.9,1555.3,2130.5,45,4,71.7,85.2,0.5,0.9,0.5406,0.9344,-0.3938,0,1,2,2018-06-18,FIFA World Cup
Colombia,Japan,0,1,125.9,110.0,5,0.4,-0.2,-1.3,-0.5,0.5,3.0,31500000.0,1211538.0,3,0.667,1,1.0,0.583,0.417,0.166,9.1,2100.8,1974.9,13,18,79.0,78.5,0.4,0.6,0.6501,0.6747,-0.0247,0,1,2,2018-06-19,FIFA World Cup
Poland,Senegal,0,1,-145.4,-155.1,-11,0.2,0.0,-0.1,-0.1,-0.3,5.0,-478100000.0,-18388462.0,0,0.333,0,0.333,0.75,0.524,0.226,-39.7,1684.9,1830.3,26,15,78.7,79.0,0.6,0.6,0.5929,0.6805,-0.0875,0,1,2,2018-06-19,FIFA World Cup
Russia,Egypt,0,0,-182.6,37.5,3,0.4,0.0,-0.1,0.1,-1.0,-12.0,-110100000.0,-4234615.0,0,0.333,0,0.333,0.286,0.577,-0.291,-32.6,1767.5,1950.1,33,36,71.7,72.7,0.6,0.6,0.5905,0.6365,-0.046,2,3,1,2018-06-19,FIFA World Cup
Portugal,Morocco,0,1,-20.7,90.0,2,-0.2,-0.1,0.5,1.2,4.6,0.0,557800000.0,21453846.0,1,0.0,1,0.0,0.625,0.429,0.196,17.4,2018.8,2039.5,5,7,84.5,79.9,0.6,0.7,0.793,0.7367,0.0563,2,1,0,2018-06-20,FIFA World Cup
Uruguay,Saudi Arabia,0,1,163.8,300.0,42,0.2,0.0,0.6,0.4,7.8,7.0,318400000.0,12246154.0,2,0.0,0,0.333,0.529,0.778,-0.249,0.0,1891.5,1727.7,16,58,80.3,72.5,0.3,0.3,0.6023,0.5164,0.0858,2,1,0,2018-06-20,FIFA World Cup
Iran,Spain,0,1,-344.6,-300.0,-18,-0.4,-0.2,-1.5,-1.3,-14.8,-12.0,-1192250000.0,-45855769.0,0,0.333,0,0.333,0.435,0.5,-0.065,16.7,1875.2,2219.8,20,2,71.0,85.8,0.5,0.7,0.5852,0.8819,-0.2967,0,0,1,2018-06-20,FIFA World Cup
Denmark,Australia,0,1,-37.9,83.7,6,-0.4,-0.1,0.1,0.7,7.7,8.0,-80750000.0,-3105769.0,3,0.667,0,0.333,0.286,0.625,-0.339,-28.9,1873.7,1911.6,21,27,79.3,71.6,0.5,0.6,0.5993,0.624,-0.0247,1,1,1,2018-06-21,FIFA World Cup
France,Peru,0,1,434.0,360.8,28,0.8,0.6,2.5,2.4,13.8,16.0,1523000000.0,58576923.0,1,0.0,0,0.333,0.455,0.4,0.055,31.4,2173.2,1739.2,3,31,86.1,72.3,0.8,0.2,0.9401,0.4874,0.4528,2,1,0,2018-06-21,FIFA World Cup
Argentina,Croatia,0,1,280.2,210.0,10,-0.2,-0.1,-0.9,-1.2,3.8,4.0,420200000.0,16161538.0,4,0.5,1,1.0,0.652,0.636,0.016,3.5,2207.0,1926.8,1,11,84.1,80.3,0.7,0.8,0.8207,0.7366,0.084,0,0,3,2018-06-21,FIFA World Cup
Brazil,Costa Rica,0,1,330.1,280.0,46,0.4,0.1,-0.2,-0.5,18.3,18.0,928200000.0,35700000.0,10,0.9,2,1.0,0.562,0.2,0.362,35.8,2080.1,1750.0,6,52,85.3,67.0,0.5,0.4,0.7692,0.5273,0.2419,2,2,0,2018-06-22,FIFA World Cup
Nigeria,Iceland,0,1,423.3,423.3,32,0.4,0.4,1.9,0.5,7.6,8.0,0.0,0.0,1,0.0,0,0.333,0.588,1.0,-0.412,0.0,1939.9,1516.6,38,70,79.2,71.6,0.7,0.3,0.6596,0.4754,0.1842,2,2,0,2018-06-22,FIFA World Cup
Serbia,Switzerland,0,1,-223.3,-107.3,-13,-0.2,-0.1,-1.4,-1.1,-0.7,-3.0,-332500000.0,-12788462.0,4,0.25,0,0.333,0.333,0.25,0.083,-44.2,1752.7,1976.0,32,19,79.5,80.2,0.5,0.6,0.5805,0.6869,-0.1064,0,1,2,2018-06-22,FIFA World Cup
Belgium,Tunisia,0,1,284.5,240.0,36,0.4,0.0,1.6,0.9,11.0,9.0,481500000.0,18519231.0,3,0.333,1,0.0,1.0,0.538,0.462,19.4,1839.8,1555.3,9,45,82.7,71.7,0.5,0.5,0.6745,0.5406,0.1339,2,5,2,2018-06-23,FIFA World Cup
South Korea,Mexico,0,1,-193.3,-10.0,-8,0.0,-0.1,0.1,0.6,2.1,5.0,-52800000.0,-2030769.0,11,0.273,1,0.0,0.6,0.5,0.1,-10.1,1766.4,1959.7,22,14,75.8,73.7,0.5,0.6,0.593,0.6511,-0.0581,0,1,2,2018-06-23,FIFA World Cup
Germany,Sweden,0,1,292.9,155.0,15,0.4,0.4,2.2,1.0,5.7,1.0,540925000.0,20804808.0,36,0.417,4,0.75,0.75,0.667,0.083,12.7,2032.2,1739.3,10,25,84.8,79.1,0.7,0.3,0.813,0.5816,0.2314,2,2,1,2018-06-23,FIFA World Cup
England,Panama,0,1,440.9,370.0,30,0.4,0.4,1.6,1.2,16.9,14.0,1323625000.0,50908654.0,0,0.333,0,0.333,0.333,0.714,-0.381,-27.0,2130.5,1689.6,4,34,85.2,68.3,0.9,0.5,0.9344,0.5502,0.3842,2,6,1,2018-06-24,FIFA World Cup
Japan,Senegal,0,1,144.6,40.0,-3,0.0,0.0,1.1,0.5,-0.5,-1.0,-207250000.0,-7971154.0,3,0.0,0,0.333,0.417,0.524,-0.107,-8.0,1974.9,1830.3,18,15,78.5,79.0,0.6,0.6,0.6747,0.6805,-0.0057,1,2,2,2018-06-24,FIFA World Cup
Poland,Colombia,0,1,-415.9,-305.1,-13,-0.2,0.2,0.1,-0.1,-0.3,3.0,-302350000.0,-11628846.0,5,0.4,0,0.333,0.75,0.583,0.167,-40.7,1684.9,2100.8,26,13,78.7,79.0,0.6,0.4,0.5929,0.6501,-0.0571,0,0,3,2018-06-24,FIFA World Cup
Russia,Uruguay,0,0,-124.0,-192.5,-17,0.4,0.3,0.3,0.3,-8.6,-10.0,-359300000.0,-13819231.0,8,0.75,2,0.5,0.286,0.529,-0.243,-36.3,1767.5,1891.5,33,16,71.7,80.3,0.6,0.3,0.5905,0.6023,-0.0117,0,0,3,2018-06-25,FIFA World Cup
Saudi Arabia,Egypt,0,1,-222.4,-70.0,-22,-0.2,-0.3,-1.0,-0.6,-0.2,-9.0,-69200000.0,-2661538.0,6,0.167,0,0.333,0.778,0.577,0.201,3.7,1727.7,1950.1,58,36,72.5,72.7,0.3,0.6,0.5164,0.6365,-0.1201,2,2,1,2018-06-25,FIFA World Cup
Spain,Morocco,0,1,180.3,200.0,5,0.0,0.0,1.0,1.4,5.9,1.0,775100000.0,29811538.0,2,1.0,0,0.333,0.5,0.429,0.071,1.3,2219.8,2039.5,2,7,85.8,79.9,0.7,0.7,0.8819,0.7367,0.1451,1,2,2,2018-06-25,FIFA World Cup
Iran,Portugal,0,1,-143.6,-190.0,-15,-0.2,-0.1,-1.0,-1.1,-13.5,-11.0,-974950000.0,-37498077.0,2,0.0,1,0.0,0.435,0.625,-0.19,0.6,1875.2,2018.8,20,5,71.0,84.5,0.5,0.6,0.5852,0.793,-0.2078,1,1,1,2018-06-25,FIFA World Cup
Australia,Peru,0,1,172.4,50.8,4,0.8,0.4,1.7,1.4,-0.7,0.0,80750000.0,3105769.0,0,0.333,0,0.333,0.625,0.4,0.225,28.9,1911.6,1739.2,27,31,71.6,72.3,0.6,0.2,0.624,0.4874,0.1366,0,0,2,2018-06-26,FIFA World Cup
Denmark,France,0,1,-299.5,-226.3,-18,-0.4,-0.3,-0.7,-0.3,-6.8,-8.0,-1523000000.0,-58576923.0,14,0.357,2,0.5,0.286,0.455,-0.169,-31.4,1873.7,2173.2,21,3,79.3,86.1,0.5,0.8,0.5993,0.9401,-0.3408,1,0,0,2018-06-26,FIFA World Cup
Nigeria,Argentina,0,1,-267.1,-210.1,-37,0.0,0.0,0.5,0.6,-4.9,-1.0,-807500000.0,-31057692.0,8,0.25,4,0.0,0.588,0.652,-0.064,-48.7,1939.9,2207.0,38,1,79.2,84.1,0.7,0.7,0.6596,0.8207,-0.161,0,1,2,2018-06-26,FIFA World Cup
Iceland,Croatia,0,1,-410.2,-423.4,-59,-0.6,-0.5,-2.3,-1.1,-8.7,-5.0,-387300000.0,-14896154.0,6,0.167,0,0.333,1.0,0.636,0.364,-45.2,1516.6,1926.8,70,11,71.6,80.3,0.3,0.8,0.4754,0.7366,-0.2612,0,1,2,2018-06-26,FIFA World Cup
South Korea,Germany,0,1,-265.8,-170.0,-12,-0.4,-0.2,-0.9,-0.9,-9.0,-4.0,-807950000.0,-31075000.0,3,0.333,2,0.0,0.6,0.75,-0.15,4.4,1766.4,2032.2,22,10,75.8,84.8,0.5,0.7,0.593,0.813,-0.22,2,2,0,2018-06-27,FIFA World Cup
Mexico,Sweden,0,1,220.4,-5.0,11,0.0,0.3,1.2,-0.5,-5.4,-8.0,-214225000.0,-8239423.0,9,0.222,1,0.0,0.5,0.667,-0.167,27.2,1959.7,1739.3,14,25,73.7,79.1,0.6,0.3,0.6511,0.5816,0.0695,0,0,3,2018-06-27,FIFA World Cup
Serbia,Brazil,0,1,-327.4,-277.3,-26,-0.2,0.0,-0.6,-0.3,-5.8,-5.0,-928200000.0,-35700000.0,4,0.0,0,0.333,0.333,0.562,-0.229,-35.8,1752.7,2080.1,32,6,79.5,85.3,0.5,0.5,0.5805,0.7692,-0.1887,0,0,2,2018-06-27,FIFA World Cup
Switzerland,Costa Rica,0,1,226.0,110.0,33,0.4,0.2,0.6,0.3,13.2,16.0,332500000.0,12788462.0,2,0.5,0,0.333,0.25,0.2,0.05,44.2,1976.0,1750.0,19,52,80.2,67.0,0.6,0.4,0.6869,0.5273,0.1596,1,2,2,2018-06-27,FIFA World Cup
Japan,Poland,0,1,290.0,195.1,8,-0.2,0.0,1.2,0.6,-0.2,-6.0,270850000.0,10417308.0,2,1.0,0,0.333,0.417,0.75,-0.333,31.7,1974.9,1684.9,18,26,78.5,78.7,0.6,0.6,0.6747,0.5929,0.0818,0,0,1,2018-06-28,FIFA World Cup
Senegal,Colombia,0,1,-270.5,-150.0,-2,-0.4,0.2,0.2,0.0,0.0,-2.0,175750000.0,6759615.0,2,0.0,0,0.333,0.524,0.583,-0.059,-1.0,1830.3,2100.8,15,13,79.0,79.0,0.6,0.4,0.6805,0.6501,0.0304,0,0,1,2018-06-28,FIFA World Cup
Panama,Tunisia,0,1,134.3,-30.0,11,0.4,0.0,0.2,-0.7,-3.4,-4.0,-31425000.0,-1208654.0,0,0.333,0,0.333,0.714,0.538,0.176,36.9,1689.6,1555.3,34,45,68.3,71.7,0.5,0.5,0.5502,0.5406,0.0096,0,1,2,2018-06-28,FIFA World Cup
England,Belgium,0,1,290.7,100.0,5,0.4,0.4,0.2,-0.4,2.5,1.0,810700000.0,31180769.0,22,0.727,2,0.5,0.333,1.0,-0.667,-9.5,2130.5,1839.8,4,9,85.2,82.7,0.9,0.5,0.9344,0.6745,0.2599,0,0,1,2018-06-28,FIFA World Cup
France,Argentina,0,1,-33.8,-50.0,-2,0.2,0.1,0.6,1.1,2.0,3.0,715500000.0,27519231.0,11,0.182,2,0.0,0.455,0.652,-0.197,-17.3,2173.2,2207.0,3,1,86.1,84.1,0.8,0.7,0.9401,0.8207,0.1195,2,4,3,2018-06-30,FIFA World Cup
Uruguay,Portugal,0,1,-127.3,-50.0,-11,0.0,-0.3,-1.6,-1.8,-4.2,0.0,-646200000.0,-24853846.0,2,0.0,0,0.333,0.529,0.625,-0.096,-9.0,1891.5,2018.8,16,5,80.3,84.5,0.3,0.6,0.6023,0.793,-0.1907,2,2,1,2018-06-30,FIFA World Cup
Russia,Spain,0,0,-452.3,-352.5,-31,0.2,-0.1,-1.8,-1.7,-14.1,-11.0,-1222800000.0,-47030769.0,11,0.091,0,0.333,0.286,0.5,-0.214,-29.2,1767.5,2219.8,33,2,71.7,85.8,0.6,0.7,0.5905,0.8819,-0.2913,1,1,1,2018-07-01,FIFA World Cup
Croatia,Denmark,0,1,53.1,66.3,10,0.4,0.3,1.0,0.4,1.0,1.0,387300000.0,14896154.0,5,0.4,0,0.333,0.636,0.286,0.35,45.2,1926.8,1873.7,11,21,80.3,79.3,0.8,0.5,0.7366,0.5993,0.1373,1,1,1,2018-07-01,FIFA World Cup
Brazil,Mexico,0,1,120.4,220.0,8,0.0,-0.1,0.0,0.4,11.6,9.0,736350000.0,28321154.0,40,0.575,4,0.75,0.562,0.5,0.062,-11.7,2080.1,1959.7,6,14,85.3,73.7,0.5,0.6,0.7692,0.6511,0.1181,2,2,0,2018-07-02,FIFA World Cup
Belgium,Japan,0,1,-135.1,70.0,9,0.0,-0.1,0.3,0.6,4.2,7.0,276650000.0,10640385.0,5,0.2,1,0.0,1.0,0.417,0.583,10.7,1839.8,1974.9,9,18,82.7,78.5,0.5,0.6,0.6745,0.6747,-0.0003,2,3,2,2018-07-02,FIFA World Cup
Sweden,Switzerland,0,1,-236.7,-45.0,-6,0.0,-0.3,-2.0,-0.7,-1.1,1.0,73575000.0,2829808.0,28,0.357,0,0.333,0.667,0.25,0.417,-23.7,1739.3,1976.0,25,19,79.1,80.2,0.3,0.6,0.5816,0.6869,-0.1053,2,1,0,2018-07-03,FIFA World Cup
Colombia,England,0,1,-29.7,-60.0,-9,0.0,-0.5,-1.8,-0.7,-6.2,-5.0,-1055850000.0,-40609615.0,5,0.0,1,0.0,0.583,0.333,0.25,7.9,2100.8,2130.5,13,4,79.0,85.2,0.4,0.9,0.6501,0.9344,-0.2843,1,1,1,2018-07-03,FIFA World Cup
Uruguay,France,0,1,-281.7,-140.0,-13,-0.4,-0.5,-1.5,-1.6,-5.8,-2.0,-1163700000.0,-44757692.0,8,0.375,3,0.333,0.529,0.455,0.074,4.9,1891.5,2173.2,16,3,80.3,86.1,0.3,0.8,0.6023,0.9401,-0.3379,0,0,2,2018-07-06,FIFA World Cup
Brazil,Belgium,0,1,240.3,80.0,3,0.2,0.0,-1.5,-1.5,2.6,0.0,380700000.0,14642308.0,4,0.75,1,1.0,0.562,1.0,-0.438,-6.5,2080.1,1839.8,6,9,85.3,82.7,0.5,0.5,0.7692,0.6745,0.0948,0,1,2,2018-07-06,FIFA World Cup
Sweden,England,0,1,-391.2,-235.0,-21,-0.2,-0.6,-2.9,-1.0,-6.1,-2.0,-952125000.0,-36620192.0,24,0.292,2,0.0,0.667,0.333,0.334,-12.4,1739.3,2130.5,25,4,79.1,85.2,0.3,0.9,0.5816,0.9344,-0.3527,0,0,2,2018-07-07,FIFA World Cup
Russia,Croatia,0,0,-159.3,-172.5,-22,0.0,-0.2,-1.5,-1.4,-8.6,-5.0,-387300000.0,-14896154.0,3,0.0,0,0.333,0.286,0.636,-0.35,-45.2,1767.5,1926.8,33,11,71.7,80.3,0.6,0.8,0.5905,0.7366,-0.1461,1,2,2,2018-07-07,FIFA World Cup
France,Belgium,0,1,333.4,150.0,6,0.4,0.3,-0.4,-0.2,3.4,2.0,975500000.0,37519231.0,73,0.329,2,1.0,0.455,1.0,-0.545,-11.0,2173.2,1839.8,3,9,86.1,82.7,0.8,0.5,0.9401,0.6745,0.2657,2,1,0,2018-07-10,FIFA World Cup
Croatia,England,0,1,-203.7,-110.0,-7,0.0,-0.1,-0.3,0.3,-4.9,-6.0,-970900000.0,-37342308.0,7,0.286,0,0.333,0.636,0.333,0.303,12.4,1926.8,2130.5,11,4,80.3,85.2,0.8,0.9,0.7366,0.9344,-0.1977,2,2,1,2018-07-11,FIFA World Cup
Belgium,England,0,1,-290.7,-100.0,-5,-0.4,-0.4,-0.2,0.4,-2.5,-1.0,-810700000.0,-31180769.0,23,0.087,3,0.333,1.0,0.333,0.667,9.5,1839.8,2130.5,9,4,82.7,85.2,0.5,0.9,0.6745,0.9344,-0.2599,2,2,0,2018-07-14,FIFA World Cup
France,Croatia,0,1,246.4,160.0,8,0.0,0.0,-0.3,-0.1,5.8,7.0,1135700000.0,43680769.0,5,0.6,1,1.0,0.455,0.636,-0.181,-13.8,2173.2,1926.8,3,11,86.1,80.3,0.8,0.8,0.9401,0.7366,0.2035,2,4,2,2018-07-15,FIFA World Cup
Qatar,Ecuador,0,0,-358.4,-270.0,-33,0.0,-0.1,-1.8,0.3,-0.8,-7.0,-343825000.0,-13224038.0,3,0.333,0,0.333,0.556,0.5,0.056,30.8,1524.1,1882.5,56,23,75.0,75.8,0.3,0.4,0.4868,0.6164,-0.1296,0,0,2,2022-11-20,FIFA World Cup
Senegal,Netherlands,0,1,-206.9,-140.0,-7,-0.2,-0.1,-1.9,-1.5,-4.9,-7.0,-276100000.0,-10619231.0,0,0.333,0,0.333,0.524,0.2,0.324,6.0,1830.3,2037.2,15,8,79.0,83.9,0.6,0.7,0.6805,0.7861,-0.1056,0,0,2,2022-11-21,FIFA World Cup
England,Iran,0,1,255.3,230.0,16,0.6,0.4,1.5,0.7,14.2,12.0,1327650000.0,51063462.0,0,0.333,0,0.333,0.333,0.435,-0.102,-13.0,2130.5,1875.2,4,20,85.2,71.0,0.9,0.5,0.9344,0.5852,0.3492,2,6,2,2022-11-21,FIFA World Cup
United States,Wales,0,1,303.2,140.0,12,0.0,-0.2,-1.1,-1.4,3.8,5.0,362650000.0,13948077.0,2,0.5,0,0.333,0.6,0.0,0.6,37.6,2013.2,1710.0,17,29,78.4,74.6,0.4,0.6,0.6429,0.5878,0.055,1,1,1,2022-11-21,FIFA World Cup
Argentina,Saudi Arabia,0,1,479.3,490.0,57,0.4,0.4,1.5,0.9,11.6,6.0,766600000.0,29484615.0,4,0.5,0,0.333,0.652,0.778,-0.126,12.5,2207.0,1727.7,1,58,84.1,72.5,0.7,0.3,0.8207,0.5164,0.3042,0,1,2,2022-11-22,FIFA World Cup
Mexico,Poland,0,1,274.8,125.1,12,0.0,0.0,0.0,-0.7,-5.0,-8.0,191850000.0,7378846.0,9,0.333,1,0.0,0.5,0.75,-0.25,47.6,1959.7,1684.9,14,26,73.7,78.7,0.6,0.6,0.6511,0.5929,0.0582,1,0,0,2022-11-22,FIFA World Cup
Denmark,Tunisia,0,1,318.4,163.7,24,0.4,0.0,0.5,0.4,7.6,3.0,-66000000.0,-2538462.0,1,1.0,0,0.333,0.286,0.538,-0.252,-22.9,1873.7,1555.3,21,45,79.3,71.7,0.5,0.5,0.5993,0.5406,0.0587,1,0,0,2022-11-22,FIFA World Cup
France,Australia,0,1,261.6,310.0,24,0.0,0.2,0.8,1.0,14.5,16.0,1442250000.0,55471154.0,5,0.6,1,1.0,0.455,0.625,-0.17,2.5,2173.2,1911.6,3,27,86.1,71.6,0.8,0.6,0.9401,0.624,0.3161,2,4,1,2022-11-22,FIFA World Cup
Germany,Japan,0,1,57.3,90.0,8,0.6,0.1,-0.2,0.2,6.3,7.0,676150000.0,26005769.0,2,0.5,0,0.333,0.75,0.417,0.333,1.4,2032.2,1974.9,10,18,84.8,78.5,0.7,0.6,0.813,0.6747,0.1383,0,1,2,2022-11-23,FIFA World Cup
Spain,Costa Rica,0,1,469.8,370.0,50,0.4,0.3,1.5,1.2,18.8,19.0,1222800000.0,47030769.0,3,0.667,0,0.333,0.5,0.2,0.3,29.2,2219.8,1750.0,2,52,85.8,67.0,0.7,0.4,0.8819,0.5273,0.3546,2,7,0,2022-11-23,FIFA World Cup
Morocco,Croatia,0,1,112.7,-20.0,4,-0.2,-0.1,-0.7,-1.1,-0.4,5.0,60400000.0,2323077.0,1,0.0,0,0.333,0.429,0.636,-0.207,-17.4,2039.5,1926.8,7,11,79.9,80.3,0.7,0.8,0.7367,0.7366,0.0001,1,0,0,2022-11-23,FIFA World Cup
Belgium,Canada,0,1,65.4,155.0,24,0.2,0.3,2.1,1.7,7.0,5.0,351150000.0,13505769.0,2,1.0,0,0.333,1.0,0.375,0.625,4.9,1839.8,1774.4,9,33,82.7,75.7,0.5,0.2,0.6745,0.5267,0.1478,2,1,0,2022-11-23,FIFA World Cup
Switzerland,Cameroon,0,1,233.8,117.8,30,0.0,0.1,1.1,1.2,4.0,2.0,332500000.0,12788462.0,0,0.333,0,0.333,0.25,0.5,-0.25,44.2,1976.0,1742.2,19,49,80.2,76.2,0.6,0.5,0.6869,0.5715,0.1154,2,1,0,2022-11-24,FIFA World Cup
Brazil,Serbia,0,1,327.4,277.3,26,0.2,0.0,0.6,0.3,5.8,5.0,928200000.0,35700000.0,5,0.8,1,1.0,0.562,0.333,0.229,35.8,2080.1,1752.7,6,32,85.3,79.5,0.5,0.5,0.7692,0.5805,0.1887,2,2,0,2022-11-24,FIFA World Cup
Uruguay,South Korea,0,1,125.1,160.0,6,-0.2,-0.2,-0.5,-0.5,4.5,4.0,220250000.0,8471154.0,8,0.75,2,1.0,0.529,0.6,-0.071,-1.2,1891.5,1766.4,16,22,80.3,75.8,0.3,0.5,0.6023,0.593,0.0093,1,0,0,2022-11-24,FIFA World Cup
Portugal,Ghana,0,1,192.4,320.0,44,-0.4,-0.2,0.1,0.7,7.7,6.0,772150000.0,29698077.0,1,1.0,1,1.0,0.625,0.385,0.24,22.7,2018.8,1826.4,5,49,84.5,76.8,0.6,0.8,0.793,0.6923,0.1007,2,3,2,2022-11-24,FIFA World Cup
Qatar,Senegal,0,0,-306.2,-240.0,-41,-0.2,-0.3,-2.0,-0.8,-4.0,-3.0,-458175000.0,-17622115.0,0,0.333,0,0.333,0.556,0.524,0.032,21.3,1524.1,1830.3,56,15,75.0,79.0,0.3,0.6,0.4868,0.6805,-0.1937,0,1,3,2022-11-25,FIFA World Cup
Netherlands,Ecuador,0,1,154.7,110.0,15,0.4,0.3,2.1,2.6,8.1,3.0,390450000.0,15017308.0,2,0.5,0,0.333,0.2,0.5,-0.3,3.5,2037.2,1882.5,8,23,83.9,75.8,0.7,0.4,0.7861,0.6164,0.1697,1,1,1,2022-11-25,FIFA World Cup
Wales,Iran,0,1,-165.2,-110.0,-9,0.4,0.1,0.4,0.7,3.6,1.0,-30550000.0,-1175000.0,1,1.0,0,0.333,0.0,0.435,-0.435,-45.8,1710.0,1875.2,29,20,74.6,71.0,0.6,0.5,0.5878,0.5852,0.0026,0,0,2,2022-11-25,FIFA World Cup
England,United States,0,1,117.3,200.0,13,0.2,0.5,2.2,1.4,6.8,6.0,995550000.0,38290385.0,11,0.727,2,0.0,0.333,0.6,-0.267,-4.8,2130.5,2013.2,4,17,85.2,78.4,0.9,0.4,0.9344,0.6429,0.2915,1,0,0,2022-11-25,FIFA World Cup
Poland,Saudi Arabia,0,1,-42.8,24.9,32,0.4,0.3,1.0,1.0,6.2,6.0,-40900000.0,-1573077.0,4,1.0,0,0.333,0.75,0.778,-0.028,-36.3,1684.9,1727.7,26,58,78.7,72.5,0.6,0.3,0.5929,0.5164,0.0765,2,2,0,2022-11-26,FIFA World Cup
Argentina,Mexico,0,1,247.3,340.0,13,0.0,0.1,0.5,0.6,10.4,8.0,615650000.0,23678846.0,31,0.484,3,1.0,0.652,0.5,0.152,1.2,2207.0,1959.7,1,14,84.1,73.7,0.7,0.6,0.8207,0.6511,0.1695,2,2,0,2022-11-26,FIFA World Cup
Tunisia,Australia,0,1,-356.3,-80.0,-18,-0.8,-0.1,-0.4,0.3,0.1,5.0,-14750000.0,-567308.0,1,1.0,0,0.333,0.538,0.625,-0.087,-6.0,1555.3,1911.6,45,27,71.7,71.6,0.5,0.6,0.5406,0.624,-0.0834,0,0,1,2022-11-26,FIFA World Cup
France,Denmark,0,1,299.5,226.3,18,0.4,0.3,0.7,0.3,6.8,8.0,1523000000.0,58576923.0,17,0.471,3,0.333,0.455,0.286,0.169,31.4,2173.2,1873.7,3,21,86.1,79.3,0.8,0.5,0.9401,0.5993,0.3408,2,2,1,2022-11-26,FIFA World Cup
Japan,Costa Rica,0,1,224.9,130.0,34,0.2,0.2,1.0,0.4,11.5,11.0,270850000.0,10417308.0,4,0.75,0,0.333,0.417,0.2,0.217,31.7,1974.9,1750.0,18,52,78.5,67.0,0.6,0.4,0.6747,0.5273,0.1474,0,0,1,2022-11-27,FIFA World Cup
Spain,Germany,0,1,187.6,150.0,8,-0.4,0.0,0.7,0.6,1.0,1.0,275800000.0,10607692.0,25,0.32,4,0.25,0.5,0.75,-0.25,-3.9,2219.8,2032.2,2,10,85.8,84.8,0.7,0.7,0.8819,0.813,0.0688,1,1,1,2022-11-27,FIFA World Cup
Belgium,Morocco,0,1,-199.7,30.0,-2,-0.2,-0.2,0.8,1.2,2.8,0.0,99800000.0,3838462.0,3,0.667,1,1.0,1.0,0.429,0.571,14.5,1839.8,2039.5,9,7,82.7,79.9,0.5,0.7,0.6745,0.7367,-0.0622,0,0,2,2022-11-27,FIFA World Cup
